,id,installed,latitude,locked,longitude,name,bikes_count,docks_count,nbEmptyDocks,temporary,terminal_name,install_date,removal_date
0,108,True,51.4981256,false,-0.1321021999999914,"Abbey Orchard Street, Westminster",11,29,18,False,3429,2010-07-14,
1,559,True,51.501391,false,-0.205991,"Abbotsbury Road, Holland Park",17,24,7,False,200111,,
2,394,True,51.524826,false,-0.176268,"Aberdeen Place, St. John's Wood",9,18,9,False,2698,,
3,554,True,51.513548,false,-0.005659,"Aberfeldy Street, Poplar",13,16,3,False,200078,,
4,583,True,51.49764,false,-0.12597218,"Abingdon Green, Westminster",9,20,10,False,200231,,
5,38,True,51.4973875,false,-0.197245586,"Abingdon Villas, Kensington",14,17,3,False,3442,2010-07-08,
6,505,True,51.520398,false,-0.026768,"Ackroyd Drive, Bow",28,29,0,False,200038,2012-01-30,
7,718,True,51.53571683,false,-0.060291813,"Ada Street, Hackney Central",27,45,18,False,300040,2013-11-20,
8,606,True,51.504199,false,-0.210941,"Addison Road, Holland Park",10,26,16,False,200218,,
9,616,True,51.48102131,false,-0.209973497,"Aintree Street, Fulham",13,24,10,False,200098,,
10,540,True,51.528302,false,-0.144466,"Albany Street, The Regent's Park",13,27,14,False,200134,,
11,710,True,51.47439218,false,-0.163347594,"Albert Bridge Road, Battersea Park",14,20,6,False,300045,2013-11-15,
12,100,True,51.49043573,false,-0.122806861,"Albert Embankment, Vauxhall",10,24,14,False,1059,2010-07-14,
13,483,True,51.51328,false,-0.047784,"Albert Gardens, Stepney",20,33,12,False,22166,2012-01-20,
14,303,True,51.50295379,false,-0.158456089,"Albert Gate, Hyde Park",21,34,11,False,1132,2010-07-22,
15,802,True,51.4765900593,false,-0.118256789081,"Albert Square, Stockwell",23,32,9,False,300209,2016-06-02,
16,185,True,51.48805753,false,-0.140741432,"Alderney Street, Pimlico",12,14,2,False,1174,2010-07-17,
17,95,True,51.5208417,false,-0.097340162,"Aldersgate Street, Barbican",3,15,12,False,1065,2010-07-14,
18,726,True,51.47505096,false,-0.150908371,"Alfreda Street, Battersea Park",22,22,0,False,300047,2013-11-22,
19,661,True,51.51632095,false,-0.202608612,"All Saints Church, Portobello",36,37,1,False,300023,2013-10-27,
20,643,True,51.5190427,false,-0.204764421,"All Saints' Road, Portobello",14,22,8,False,300026,2013-10-17,
21,826,True,51.496863,false,-0.1429434,"Allington Street, Victoria",22,28,6,False,300242,2017-07-20,
22,724,True,51.45799126,false,-0.184806157,"Alma Road, Wandsworth",9,28,19,False,300046,2013-11-22,
23,576,True,51.497304,false,-0.022793,"Alpha Grove, Millwall",23,23,0,False,200109,,
24,26,True,51.52728093,false,-0.11829517,"Ampton Street , Clerkenwell",18,21,2,False,1019,2010-07-06,
25,500,True,51.520019,false,-0.05438,"Ansell House, Stepney",3,41,38,False,200148,2012-01-24,
26,518,True,51.528224,false,-0.037471,"Antill Road, Mile End",22,30,8,False,200041,,
27,641,True,51.49824168,false,-0.117495865,"Archbishop's Park, Waterloo",6,23,17,False,300025,2013-10-16,
28,14,True,51.529416,false,-0.12394439999999918,"Argyle Street, Kings Cross",35,45,8,False,1011,2010-07-05,
29,168,True,51.50040123,false,-0.195455928,"Argyll Road, Kensington",5,19,14,False,3463,2010-07-16,
30,545,True,51.539957,false,-0.145246,"Arlington Road, Camden Town",17,24,6,False,200070,,
31,79,True,51.511726,false,-0.11385596,"Arundel Street, Temple",5,18,12,False,3455,2017-10-26,
32,670,True,51.46718562,false,-0.152248582,"Ashley Crescent, Battersea",18,28,10,False,200169,2013-10-31,
33,177,True,51.49616092,false,-0.140947636,"Ashley Place, Victoria",6,25,17,False,1122,2010-07-16,
34,654,True,51.48267821,false,-0.117661574,"Ashmole Estate, Oval",27,34,7,False,200223,2013-10-23,
35,461,True,51.516,false,-0.038775,"Aston Street, Stepney",19,26,5,True,200013,2012-01-11,
36,664,True,51.474376,false,-0.155442787,"Austin Road, Battersea Park",12,24,11,False,300013,2013-10-28,
37,715,True,51.51563007,false,-0.049067243,"Aylward Street, Stepney",22,22,0,False,300049,2013-11-19,
38,601,True,51.514767,false,-0.225787,"BBC White City, White City",9,36,27,False,200136,,
39,121,True,51.51891348,false,-0.156166631,"Baker Street, Marylebone",2,22,20,False,1086,2010-07-15,
40,319,True,51.52702563,false,-0.088542771,"Baldwin Street, St. Luke's",11,21,10,False,3500,2010-07-23,
41,520,True,51.526041,false,-0.047218,"Bancroft Road, Bethnal Green",16,21,4,False,200234,,
42,340,True,51.51444134,false,-0.087587447,"Bank of England Museum, Bank",0,16,16,False,1201,2010-07-27,
43,193,True,51.50581776,false,-0.100186337,"Bankside Mix, Bankside",19,60,41,False,963,2010-07-17,
44,275,True,51.52004497,false,-0.092176447,"Barbican Centre, Barbican",0,19,19,False,1191,2010-07-21,
45,707,True,51.49021762,false,-0.215087092,"Barons Court Station, West Kensington",15,32,16,False,200197,2013-11-14,
46,119,True,51.52589324,false,-0.090847761,"Bath Street, St. Luke's",10,18,8,False,964,2010-07-14,
47,700,True,51.47696496,false,-0.174347066,"Battersea Church Road, Battersea",13,25,11,False,200201,2013-11-13,
48,631,True,51.4795017,false,-0.141770709,"Battersea Park Road, Nine Elms",10,27,17,False,200183,2013-10-08,
49,821,True,51.4835074867,false,-0.147714557371,"Battersea Power Station, Battersea Park",17,27,9,False,300221,2017-02-17,
50,88,True,51.51858757,false,-0.132053392,"Bayley Street , Bloomsbury",1,25,23,False,1006,2010-07-13,
51,272,True,51.50144456,false,-0.110699309,"Baylis Road, Waterloo",2,22,20,False,1133,2010-07-21,
52,153,True,51.511933,false,-0.174411,"Bayswater Road, Hyde Park",23,27,4,False,1096,2010-07-15,
53,242,True,51.52200801,false,-0.151359288,"Beaumont Street, Marylebone",2,23,21,False,3482,2010-07-20,
54,287,True,51.52367314,false,-0.128377673,"Bedford Way, Bloomsbury",9,23,14,False,1156,2010-07-21,
55,699,True,51.5366541,false,-0.07023031,"Belford House, Haggerston",22,39,17,False,200057,2013-11-12,
56,268,True,51.49320445,false,-0.144132875,"Belgrave Road, Victoria",15,29,14,False,1087,2010-07-21,
57,181,True,51.49941247,false,-0.152317537,"Belgrave Square, Belgravia",10,21,11,False,3473,2010-07-16,
58,506,True,51.517475,false,-0.075855,"Bell Lane, Liverpool Street",14,23,9,False,200036,2012-01-30,
59,182,True,51.52202903,false,-0.165842551,"Bell Street , Marylebone",12,18,6,False,1166,2010-07-17,
60,273,True,51.50613324,false,-0.114686385,"Belvedere Road 1, South Bank",28,38,10,False,1186,2010-07-21,
61,819,True,51.50621,false,-0.114842,"Belvedere Road 2, South Bank",13,38,25,False,300246,2016-10-13,
62,845,True,51.497995,false,-0.063471392,"Bermondsey Station, Bermondsey",14,30,16,False,300253,2020-12-18,
63,321,True,51.49785559,false,-0.081608045,"Bermondsey Street, Bermondsey",20,24,4,False,2637,2010-07-23,
64,246,True,51.52285301,false,-0.099994052,"Berry Street, Clerkenwell",16,41,25,False,1159,2010-07-20,
65,686,True,51.48814438,false,-0.222456468,"Beryl Road, Hammersmith",4,26,22,False,200097,2013-11-07,
66,444,True,51.52568,false,-0.055312,"Bethnal Green Garden, Bethnal Green",20,24,4,False,200047,2012-01-07,
67,132,True,51.52364804,false,-0.074754872,"Bethnal Green Road, Shoreditch",4,38,34,False,973,2010-07-15,
68,807,True,51.5212,false,-0.208888173,"Bevington Road West, North Kensington",14,24,9,False,300236,2016-06-23,
69,772,True,51.47250956,false,-0.122831913,"Binfield Road, Stockwell",7,35,28,False,300015,2014-04-02,
70,798,True,51.5301998755,false,-0.122299440803,"Birkenhead Street, King's Cross",27,27,0,False,300212,2016-06-01,
71,681,True,51.47303687,false,-0.214749808,"Bishop's Avenue, Fulham",10,46,36,False,200043,2013-11-06,
72,592,True,51.5171,false,-0.18377,"Bishop's Bridge Road East, Bayswater",14,20,6,False,200108,,
73,568,True,51.51616,false,-0.18697,"Bishop's Bridge Road West, Bayswater",16,18,2,False,200110,,
74,307,True,51.50990837,false,-0.187842717,"Black Lion Gate, Kensington Gardens",8,24,16,False,1157,2010-07-22,
75,310,True,51.4908679,false,-0.116911864,"Black Prince Road, Vauxhall",18,19,1,False,1205,2010-07-23,
76,792,True,51.505461,false,-0.10454093,"Blackfriars Road, Southwark",10,42,32,False,300214,2016-02-08,
77,659,True,51.511934,false,-0.10307894,"Blackfriars Station, St. Paul's",1,35,32,False,200212,2013-10-25,
78,742,True,51.51510818,false,-0.208565479,"Blenheim Crescent, Ladbroke Grove",14,22,7,False,300090,2013-11-28,
79,657,True,51.49968,false,-0.221791551,"Blythe Road West, Shepherd's Bush",11,21,10,False,200220,2013-10-24,
80,525,True,51.496927,false,-0.21350087,"Blythe Road, Olympia",15,24,9,False,200153,2022-01-27,
81,28,True,51.52351808,false,-0.143613641,"Bolsover Street, Fitzrovia",5,19,14,False,1025,2010-07-07,
82,502,True,51.53341,false,-0.049591815,"Bonner Gate, Victoria Park",18,21,1,False,200241,2019-07-24,
83,462,True,51.541603,false,-0.138853,"Bonny Street, Camden Town",33,45,10,False,200105,2012-01-11,
84,125,True,51.50069491,false,-0.094524319,"Borough High Street, The Borough",3,21,18,False,996,2010-07-15,
85,92,True,51.49889832,false,-0.100440521,"Borough Road, Elephant & Castle",38,41,3,False,1082,2010-07-13,
86,45,True,51.522511,false,-0.162298,"Boston Place, Marylebone",20,26,6,False,1035,2010-07-09,
87,259,True,51.490959,false,-0.1532331,"Bourne Street, Belgravia",8,16,8,False,1180,2010-07-21,
88,27,True,51.51382102,false,-0.107927706,"Bouverie Street, Temple",4,33,29,False,1021,2010-07-07,
89,495,True,51.528169,false,-0.018703,"Bow Church Station, Bow",2,39,35,False,200252,2012-01-23,
90,498,True,51.527058,false,-0.025296,"Bow Road Station, Bow",17,42,25,False,200251,2012-01-24,
91,115,True,51.51423368,false,-0.073537654,"Braham Street, Aldgate",2,34,32,False,1062,2010-07-14,
92,219,True,51.49016361,false,-0.19039362,"Bramham Gardens, Earl's Court",20,29,7,False,1183,2010-07-19,
93,850,True,51.489102,false,-0.0915489,"Brandon Street, Walworth",8,22,13,False,300060,,
94,84,True,51.51593725,false,-0.111778348,"Breams Buildings, Holborn",0,25,25,False,3449,2010-07-13,
95,399,True,51.52261762,false,-0.071653961,"Brick Lane Market, Shoreditch",22,24,1,False,2687,2011-03-08,
96,94,True,51.49506109,false,-0.085814489,"Bricklayers Arms, Borough",13,28,14,False,1070,2010-07-13,
97,730,True,51.49208492,false,-0.229116862,"Bridge Avenue, Hammersmith",16,18,2,False,300082,2013-11-22,
98,24,True,51.51908011,false,-0.124678402,"British Museum, Bloomsbury",9,35,26,False,981,2010-07-06,
99,6,True,51.51811784,false,-0.144228881,"Broadcasting House, Marylebone",1,18,17,False,3424,2010-07-04,
100,759,True,51.52456169,false,-0.165668686,"Broadley Terrace, Marylebone",7,18,8,False,300072,2014-01-13,
101,260,True,51.5136846,false,-0.135580879,"Broadwick Street, Soho",6,18,12,False,3489,2010-07-21,
102,484,True,51.528828,false,-0.013258,"Bromley High Street, Bow",13,24,11,False,22172,2012-01-23,
103,634,True,51.49434708,false,-0.215804559,"Brook Green South, Brook Green",28,33,5,False,300002,2013-10-14,
104,656,True,51.46841875,false,-0.199135704,"Broomhouse Lane, Parsons Green",26,29,3,False,200040,2013-10-24,
105,11,True,51.52395143,false,-0.122502346,"Brunswick Square, Bloomsbury",1,24,22,False,1022,2010-07-05,
106,251,True,51.518908,false,-0.079249,"Brushfield Street, Liverpool Street",0,34,34,False,1161,2010-07-21,
107,44,True,51.51073687,false,-0.144165239,"Bruton Street, Mayfair",4,21,17,False,1034,2010-07-09,
108,646,True,51.49886563,false,-0.137424571,"Buckingham Gate, Westminster",3,16,12,False,200178,2013-10-18,
109,331,True,51.52085887,false,-0.089887855,"Bunhill Row, Moorgate",0,30,30,False,1211,2010-07-26,
110,460,True,51.516196,false,-0.029138,"Burdett Road, Mile End",23,33,9,False,200123,2012-01-11,
111,846,True,51.48224,false,-0.0942844,"Burgess Park Albany Road, Walworth",29,30,1,False,300063,2022-08-06,
112,562,True,51.51742,false,-0.12318999999999392,"Bury Place, Holborn",5,21,15,False,200074,2012-02-29,
113,359,True,51.49782999,false,-0.135440826,"Butler Place, Westminster",5,18,11,False,2662,2010-11-05,
114,390,True,51.521776,false,-0.068856,"Buxton Street 1, Shoreditch",31,41,9,False,1223,2011-02-15,
115,692,True,51.54211855,false,-0.028941601,"Cadogan Close, Victoria Park",14,22,7,False,200112,2013-11-11,
116,395,True,51.492462,false,-0.159919,"Cadogan Gardens, Chelsea",5,15,7,False,2695,2011-02-28,
117,211,True,51.49464523,false,-0.158105512,"Cadogan Place, Knightsbridge",2,34,32,False,3469,2010-07-19,
118,603,True,51.477839,false,-0.116493,"Caldwell Street, Stockwell",29,44,15,False,200137,,
119,70,True,51.53136059,false,-0.117069978,"Calshot Street , King's Cross",20,24,4,False,1066,2010-07-11,
120,212,True,51.50658458,false,-0.199004026,"Campden Hill Road, Notting Hill",14,17,3,False,3487,2010-07-19,
121,844,True,51.498439,false,-0.049150215,"Canada Water Station, Rotherhithe",12,35,21,False,300252,2020-12-18,
122,487,True,51.511811,false,-0.025626,"Canton Street, Poplar",19,23,4,False,22175,2012-01-30,
123,468,True,51.521564,false,-0.022694,"Cantrell Road, Bow",10,24,13,False,200150,2012-01-12,
124,232,True,51.51501025,false,-0.112753217,"Carey Street, Holborn",0,16,16,False,1139,2010-07-20,
125,674,True,51.53546778,false,-0.11619105,"Carnegie Street, King's Cross",29,40,11,False,300035,,
126,16,True,51.52635795,false,-0.125979294,"Cartwright Gardens , Bloomsbury",17,21,4,False,1010,2010-07-05,
127,457,True,51.542138,false,-0.145393,"Castlehaven Road, Camden Town",11,29,17,False,200016,2012-01-10,
128,33,True,51.515231,false,-0.07015,"Central House, Aldgate",18,18,0,False,3430,2010-07-07,
129,501,True,51.522561,false,-0.054883,"Cephas Street, Bethnal Green",23,24,0,False,200073,2012-01-24,
130,254,True,51.53051587,false,-0.106408455,"Chadwell Street, Angel",16,18,2,False,3471,2010-07-21,
131,82,True,51.514274,false,-0.111257,"Chancery Lane, Holborn",1,15,14,False,3453,2010-07-13,
132,141,True,51.51530805,false,-0.147203711,"Chapel Place, Marylebone",4,29,24,False,1003,2010-07-15,
133,696,True,51.48728535,false,-0.217995921,"Charing Cross Hospital, Hammersmith",9,21,11,False,300018,2013-11-11,
134,7,True,51.53430039,false,-0.1680743,"Charlbert Street, St. John's Wood",12,16,4,False,3422,2010-07-04,
135,226,True,51.50844614,false,-0.131961389,"Charles II Street, West End",10,24,14,False,3488,2010-07-20,
136,381,True,51.51953043,false,-0.13577731,"Charlotte Street, Fitzrovia",5,14,9,False,2669,2011-01-28,
137,697,True,51.53639219,false,-0.112721065,"Charlotte Terrace, Angel",22,25,3,False,200129,2013-11-12,
138,427,True,51.51397065,false,-0.09294031,"Cheapside, Bank",1,43,42,False,22180,2011-07-15,
139,419,True,51.485821,false,-0.149004,"Chelsea Bridge, Pimlico",7,15,8,False,22160,2011-06-22,
140,220,True,51.49066456,false,-0.166485083,"Chelsea Green, Chelsea",12,15,3,False,1179,2010-07-19,
141,151,True,51.51213691,false,-0.201554966,"Chepstow Villas, Notting Hill",8,26,18,False,1120,2010-07-15,
142,445,True,51.52388,false,-0.065076,"Cheshire Street, Bethnal Green",23,28,5,False,200003,2012-01-07,
143,727,True,51.47569809,false,-0.20587627,"Chesilton Road, Fulham",10,23,13,False,300054,2013-11-22,
144,672,True,51.502698,false,-0.1167474,"Chicheley Street, South Bank",19,24,5,False,200206,2013-10-31,
145,516,True,51.5112,false,-0.014438,"Chrisp Street Market, Poplar",16,18,2,False,200089,2012-02-02,
146,489,True,51.513074,false,-0.064094,"Christian Street, Whitechapel",26,34,8,False,22177,2012-01-20,
147,3,True,51.52128377,false,-0.084605692,"Christopher Street, Liverpool Street",0,32,32,False,1012,2010-07-04,
148,365,True,51.530344,false,-0.100168,"City Road, Angel",46,47,0,False,2690,2010-11-24,
149,768,True,51.46134382,false,-0.159322467,"Clapham Common North Side, Clapham Common",25,37,11,False,300065,2014-02-27,
150,355,True,51.461388,false,-0.13922146,"Clapham Common Station, Clapham Common",12,21,9,False,2694,2010-10-22,
151,814,True,51.4714330677,false,-0.123670735702,"Clapham Road, Lingham Street, Stockwell",2,30,28,False,300245,2016-06-02,
152,753,True,51.452997,false,-0.1486519000000044,"Clapham South, Clapham South",14,28,14,False,300006,2013-12-06,
153,189,True,51.53166681,false,-0.109914711,"Claremont Square, Angel",5,18,12,False,1104,2010-07-17,
154,630,True,51.47073264,false,-0.126994068,"Clarence Walk, Stockwell",16,28,12,False,200194,2013-10-11,
155,663,True,51.51323001,false,-0.211593602,"Clarendon Road, Avondale",14,24,10,False,200124,2013-10-27,
156,528,True,51.507326,false,-0.145827,"Clarges Street, Mayfair",5,16,11,False,200088,2012-02-09,
157,507,True,51.528692,false,-0.059091,"Clarkson Street, Bethnal Green",31,31,0,False,200131,2012-01-30,
158,291,True,51.48483991,false,-0.138089062,"Claverton Street, Pimlico",26,32,6,False,1135,2010-07-22,
159,412,True,51.488105,false,-0.110121,"Cleaver Street, Kennington",17,17,0,False,10628,2011-04-05,
160,687,True,51.4954,false,-0.061698585,"Clements Road, Bermondsey",19,23,4,False,200216,2013-11-07,
161,135,True,51.52326004,false,-0.104708922,"Clerkenwell Green, Clerkenwell",19,21,0,False,1053,2010-07-15,
162,164,True,51.515607,false,-0.183118788,"Cleveland Gardens, Bayswater",9,16,7,False,1178,2010-07-16,
163,503,True,51.520893,false,-0.051394,"Cleveland Way, Stepney",33,36,1,False,200250,2012-01-25,
164,391,True,51.51066202,false,-0.142345694,"Clifford Street, Mayfair",1,17,16,False,2688,2011-02-17,2018-10-18
165,255,True,51.52557531,false,-0.179592915,"Clifton Road, Maida Vale",18,22,3,False,1147,2010-07-21,
166,323,True,51.523196,false,-0.083067,"Clifton Street, Shoreditch",6,24,18,False,3501,2010-07-23,
167,522,True,51.525941,false,-0.036017,"Clinton Road, Mile End",34,36,2,False,200161,,
168,93,True,51.53440868,false,-0.109025404,"Cloudesley Road, Angel",28,37,8,False,2586,2010-07-13,
169,608,True,51.491093,false,-0.216493,"Colet Gardens, Hammersmith",28,30,2,False,200224,,
170,171,True,51.4916156,false,-0.186753859,"Collingham Gardens, Earl's Court",12,14,2,False,3459,2010-07-16,
171,240,True,51.50545935,false,-0.10569204,"Colombo Street, Southwark",0,0,0,False,3472,2010-07-20,
172,401,True,51.528187,false,-0.075375,"Columbia Road, Shoreditch",24,24,0,False,2701,2011-03-08,
173,40,True,51.52127071,false,-0.0755789,"Commercial Street, Shoreditch",4,16,11,False,1083,2010-07-08,
174,334,True,51.505044,false,-0.115851,"Concert Hall Approach 1, South Bank",5,10,5,False,2635,2010-07-26,
175,336,True,51.504942,false,-0.115533,"Concert Hall Approach 2, South Bank",15,18,3,False,1212,2010-07-26,
176,852,True,51.4835707,false,-0.2020387000000028,"Coomer Place, West Kensington",20,27,7,False,200081,,
177,788,True,51.544909,false,-0.0205426,"Copper Box Arena, Queen Elizabeth Olympic Park",11,31,19,False,300226,2016-01-04,
178,796,True,51.524,false,-0.12640984,"Coram Street, Bloomsbury",21,29,8,False,300201,2016-02-29,
179,62,True,51.4907579,false,-0.106323685,"Cotton Garden Estate, Kennington",19,24,5,False,990,2010-07-10,
180,624,True,51.4729184,false,-0.132102704,"Courland Grove, Wandsworth Road",21,40,18,False,200173,2013-10-08,
181,655,True,51.48294452,false,-0.219346128,"Crabtree Lane, Fulham",14,27,13,False,200221,2013-10-24,
182,827,True,51.479601,false,-0.11147178,"Cranmer Road, Stockwell",20,24,3,False,300247,2018-02-05,
183,341,True,51.50810309,false,-0.12602103,"Craven Street, Strand",13,23,9,False,1160,2010-07-27,
184,43,True,51.52026,false,-0.157183945,"Crawford Street, Marylebone",7,18,8,False,1036,2010-07-09,
185,849,True,51.495598,false,-0.078893,"Crimscott Street, Bermondsey",4,19,14,False,300061,,
186,431,True,51.534474,false,-0.122203,"Crinan Street, King's Cross",16,20,4,False,22183,2011-12-08,
187,682,True,51.48810829,false,-0.22660621,"Crisp Road, Hammersmith",4,46,42,False,200059,2013-11-06,
188,793,True,51.528279,false,-0.11955857,"Cromer Street, Bloomsbury",27,28,1,False,300205,2016-03-31,
189,104,True,51.51159481,false,-0.077121322,"Crosswall, Tower",18,34,13,False,991,2010-07-14,
190,750,True,51.4710956,false,-0.157850096,"Culvert Road, Battersea",18,27,9,False,300080,2013-12-05,
191,298,True,51.50227992,false,-0.074189225,"Curlew Street, Shad Thames",12,21,9,False,1213,2010-07-22,
192,49,True,51.50706909,false,-0.145904427,"Curzon Street, Mayfair",3,16,13,False,3437,2010-07-10,
193,610,True,51.48256792,false,-0.172078187,"Danvers Street, West Chelsea",4,21,17,False,200222,2013-09-25,
194,36,True,51.50173726,false,-0.184980612,"De Vere Gardens, Kensington",13,28,14,False,3446,2010-07-07,
195,209,True,51.49358391,false,-0.165101392,"Denyer Street, Knightsbridge",14,30,15,False,3454,2010-07-19,
196,133,True,51.50136494,false,-0.191462381,"Derry Street, Kensington",9,18,7,False,3436,2010-07-15,
197,496,True,51.52512,false,-0.015578,"Devons Road, Bow",30,39,7,False,200255,2012-01-24,
198,397,True,51.51348,false,-0.17977,"Devonshire Terrace, Bayswater",10,16,5,False,1227,2011-03-02,
199,317,True,51.49679128,false,-0.093913472,"Dickens Square, Borough",26,32,6,False,1208,2010-07-23,
